"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"Q9R0N8",0.0382978723404255,0.0595744680851064,0.0382978723404255,0.0680851063829787,0.0170212765957447,0.0595744680851064,0.0127659574468085,0.0382978723404255,0.0340425531914894,0.0765957446808511,0.0978723404255319,0.0893617021276596,0.025531914893617,0.0468085106382979,0.0553191489361702,0.0680851063829787,0.0553191489361702,0.0127659574468085,0.0425531914893617,0.0638297872340425
"P18963",0.0646258503401361,0.0510204081632653,0.0612244897959184,0.0680272108843537,0.0170068027210884,0.0612244897959184,0.0102040816326531,0.0306122448979592,0.0136054421768707,0.105442176870748,0.0986394557823129,0.0782312925170068,0.0102040816326531,0.0782312925170068,0.0408163265306122,0.0782312925170068,0.0510204081632653,0,0.0340136054421769,0.0476190476190476
"P47708",0.0307017543859649,0.0570175438596491,0.0614035087719298,0.0657894736842105,0.0219298245614035,0.0614035087719298,0.0394736842105263,0.0701754385964912,0.0263157894736842,0.0745614035087719,0.100877192982456,0.131578947368421,0.0175438596491228,0.0350877192982456,0.0263157894736842,0.0526315789473684,0.043859649122807,0.0175438596491228,0.0263157894736842,0.0394736842105263
"P47709",0.0307017543859649,0.0570175438596491,0.0614035087719298,0.0657894736842105,0.0219298245614035,0.0614035087719298,0.0394736842105263,0.0701754385964912,0.0263157894736842,0.0745614035087719,0.100877192982456,0.131578947368421,0.0175438596491228,0.0350877192982456,0.0263157894736842,0.0526315789473684,0.043859649122807,0.0175438596491228,0.0263157894736842,0.0394736842105263
"Q06846",0.0263157894736842,0.0526315789473684,0.0570175438596491,0.0657894736842105,0.0219298245614035,0.0570175438596491,0.0307017543859649,0.0701754385964912,0.0307017543859649,0.0789473684210526,0.100877192982456,0.135964912280702,0.0175438596491228,0.0350877192982456,0.0307017543859649,0.0570175438596491,0.043859649122807,0.0175438596491228,0.0307017543859649,0.0394736842105263
"Q9Y2J0",0.0352422907488987,0.052863436123348,0.0572687224669604,0.0616740088105727,0.0220264317180617,0.0572687224669604,0.0352422907488987,0.0748898678414097,0.026431718061674,0.066079295154185,0.0969162995594714,0.13215859030837,0.0176211453744493,0.0352422907488987,0.0308370044052863,0.0572687224669604,0.0484581497797357,0.0176211453744493,0.0352422907488987,0.039647577092511
"Q6XYQ8",0.0393013100436681,0.0655021834061135,0.0393013100436681,0.0698689956331878,0.0174672489082969,0.0524017467248908,0.0131004366812227,0.0349344978165939,0.0349344978165939,0.0611353711790393,0.104803493449782,0.0829694323144105,0.0305676855895196,0.0436681222707424,0.0524017467248908,0.0567685589519651,0.074235807860262,0.0131004366812227,0.0349344978165939,0.0786026200873362
"Q5RCK6",0.0393013100436681,0.0655021834061135,0.0393013100436681,0.0698689956331878,0.0174672489082969,0.0524017467248908,0.0131004366812227,0.0349344978165939,0.0349344978165939,0.0611353711790393,0.104803493449782,0.0829694323144105,0.0305676855895196,0.0436681222707424,0.0524017467248908,0.0567685589519651,0.074235807860262,0.0131004366812227,0.0349344978165939,0.0786026200873362
"E9PV86",0.04,0.0733333333333333,0.0233333333333333,0.09,0.01,0.0633333333333333,0.04,0.0633333333333333,0.0366666666666667,0.0633333333333333,0.133333333333333,0.0733333333333333,0.0166666666666667,0.04,0.03,0.06,0.0466666666666667,0.0133333333333333,0.0266666666666667,0.0566666666666667
"D4ABL6",0.04,0.0733333333333333,0.0233333333333333,0.09,0.00666666666666667,0.0633333333333333,0.04,0.0633333333333333,0.0366666666666667,0.0633333333333333,0.13,0.0733333333333333,0.0166666666666667,0.04,0.0333333333333333,0.06,0.0466666666666667,0.0133333333333333,0.0266666666666667,0.06
"O08625",0.0403587443946188,0.062780269058296,0.0358744394618834,0.0717488789237668,0.0224215246636771,0.0538116591928251,0.0134529147982063,0.0448430493273543,0.031390134529148,0.0717488789237668,0.112107623318386,0.0807174887892377,0.0224215246636771,0.0448430493273543,0.0493273542600897,0.0538116591928251,0.0717488789237668,0.00896860986547085,0.031390134529148,0.0762331838565022
"Q9R0N4",0.0403587443946188,0.062780269058296,0.0358744394618834,0.0717488789237668,0.0224215246636771,0.0538116591928251,0.0134529147982063,0.0448430493273543,0.031390134529148,0.0717488789237668,0.112107623318386,0.0807174887892377,0.0224215246636771,0.0448430493273543,0.0493273542600897,0.0538116591928251,0.0717488789237668,0.00896860986547085,0.031390134529148,0.0762331838565022
"Q96C24",0.0423728813559322,0.0550847457627119,0.038135593220339,0.0508474576271186,0.0127118644067797,0.0593220338983051,0.038135593220339,0.076271186440678,0.038135593220339,0.0338983050847458,0.0974576271186441,0.0974576271186441,0.0127118644067797,0.0296610169491525,0.0508474576271186,0.0635593220338983,0.0635593220338983,0.0211864406779661,0.0423728813559322,0.076271186440678
"P40749",0.0418604651162791,0.0558139534883721,0.0325581395348837,0.0511627906976744,0.013953488372093,0.0651162790697674,0.013953488372093,0.0604651162790698,0.0232558139534884,0.0465116279069767,0.106976744186047,0.0976744186046512,0.0232558139534884,0.0511627906976744,0.0418604651162791,0.0883720930232558,0.0651162790697674,0.00465116279069767,0.0186046511627907,0.0976744186046512
"P50232",0.0418604651162791,0.0511627906976744,0.0325581395348837,0.0511627906976744,0.013953488372093,0.0651162790697674,0.013953488372093,0.0604651162790698,0.0232558139534884,0.0418604651162791,0.106976744186047,0.102325581395349,0.0232558139534884,0.0511627906976744,0.0418604651162791,0.0883720930232558,0.0651162790697674,0.00465116279069767,0.0186046511627907,0.102325581395349
"Q9R0N3",0.0391304347826087,0.0739130434782609,0.0173913043478261,0.0695652173913043,0.0130434782608696,0.0434782608695652,0.0260869565217391,0.0434782608695652,0.0347826086956522,0.0608695652173913,0.0956521739130435,0.0826086956521739,0.0217391304347826,0.0434782608695652,0.0608695652173913,0.0608695652173913,0.0739130434782609,0.00869565217391304,0.0173913043478261,0.11304347826087
"Q9BT88",0.0434782608695652,0.0739130434782609,0.0173913043478261,0.0695652173913043,0.0130434782608696,0.0434782608695652,0.0260869565217391,0.0434782608695652,0.0347826086956522,0.0608695652173913,0.0956521739130435,0.0826086956521739,0.0217391304347826,0.0434782608695652,0.0608695652173913,0.0608695652173913,0.0695652173913043,0.00869565217391304,0.0173913043478261,0.11304347826087
"Q9H2B2",0.0511627906976744,0.0558139534883721,0.0325581395348837,0.0511627906976744,0.013953488372093,0.0744186046511628,0.013953488372093,0.0604651162790698,0.0232558139534884,0.0651162790697674,0.106976744186047,0.0976744186046512,0.0186046511627907,0.0511627906976744,0.0418604651162791,0.0744186046511628,0.0651162790697674,0.00465116279069767,0.013953488372093,0.0837209302325581
"O08835",0.0391304347826087,0.0739130434782609,0.0173913043478261,0.0652173913043478,0.0130434782608696,0.0434782608695652,0.0260869565217391,0.0478260869565217,0.0347826086956522,0.0608695652173913,0.0956521739130435,0.0826086956521739,0.0217391304347826,0.0434782608695652,0.0608695652173913,0.0608695652173913,0.0739130434782609,0.00869565217391304,0.0173913043478261,0.11304347826087
"Q9ERS5",0.0606060606060606,0.0735930735930736,0.0173160173160173,0.0303030303030303,0.0346320346320346,0.0735930735930736,0.0346320346320346,0.0562770562770563,0.0303030303030303,0.0432900432900433,0.0692640692640693,0.0606060606060606,0.00865800865800866,0.038961038961039,0.103896103896104,0.116883116883117,0.0649350649350649,0.0173160173160173,0.0173160173160173,0.0476190476190476
"A5D794",0.062962962962963,0.0518518518518519,0.0407407407407407,0.0407407407407407,0.0259259259259259,0.0777777777777778,0.0481481481481481,0.0555555555555556,0.00740740740740741,0.0444444444444444,0.140740740740741,0.0481481481481481,0.0259259259259259,0.0481481481481481,0.0407407407407407,0.0703703703703704,0.0518518518518519,0.0037037037037037,0.0333333333333333,0.0814814814814815
"Q925B4",0.0775862068965517,0.0775862068965517,0.021551724137931,0.0258620689655172,0.0172413793103448,0.0646551724137931,0.0689655172413793,0.0689655172413793,0.021551724137931,0.0172413793103448,0.150862068965517,0.0431034482758621,0.0172413793103448,0.0344827586206897,0.0732758620689655,0.0603448275862069,0.0387931034482759,0.0172413793103448,0.021551724137931,0.0818965517241379
"Q14C86",0.062962962962963,0.0518518518518519,0.0407407407407407,0.037037037037037,0.0259259259259259,0.0814814814814815,0.0481481481481481,0.0555555555555556,0.00740740740740741,0.0444444444444444,0.144444444444444,0.0481481481481481,0.0222222222222222,0.0481481481481481,0.0407407407407407,0.0703703703703704,0.0518518518518519,0.0037037037037037,0.0333333333333333,0.0814814814814815
"Q8VHQ7",0.0377358490566038,0.0528301886792453,0.030188679245283,0.0452830188679245,0.0113207547169811,0.0716981132075472,0.0339622641509434,0.0867924528301887,0.0377358490566038,0.030188679245283,0.0943396226415094,0.105660377358491,0.0226415094339623,0.0339622641509434,0.0377358490566038,0.0792452830188679,0.060377358490566,0.0226415094339623,0.0377358490566038,0.0679245283018868
"Q6PAR5",0.062962962962963,0.0518518518518519,0.0444444444444444,0.0407407407407407,0.0259259259259259,0.0777777777777778,0.0481481481481481,0.0592592592592593,0.00740740740740741,0.0444444444444444,0.140740740740741,0.0481481481481481,0.0259259259259259,0.0481481481481481,0.0407407407407407,0.0592592592592593,0.0555555555555556,0.0037037037037037,0.0333333333333333,0.0814814814814815
"Q9R0Q1",0.0377358490566038,0.0528301886792453,0.030188679245283,0.0452830188679245,0.0113207547169811,0.0716981132075472,0.0339622641509434,0.0867924528301887,0.0377358490566038,0.030188679245283,0.0943396226415094,0.105660377358491,0.0226415094339623,0.0339622641509434,0.0377358490566038,0.0792452830188679,0.060377358490566,0.0226415094339623,0.0377358490566038,0.0679245283018868
"Q8IYJ3",0.0611353711790393,0.0960698689956332,0.0262008733624454,0.0436681222707424,0.0131004366812227,0.0524017467248908,0.0524017467248908,0.0786026200873362,0.0218340611353712,0.00873362445414847,0.117903930131004,0.0393013100436681,0.00873362445414847,0.0218340611353712,0.074235807860262,0.0960698689956332,0.0436681222707424,0.0305676855895196,0.0305676855895196,0.0829694323144105
"O00899",0.0488721804511278,0.0451127819548872,0.0451127819548872,0.0451127819548872,0.0112781954887218,0.0676691729323308,0.0789473684210526,0.0225563909774436,0.0075187969924812,0.109022556390977,0.131578947368421,0.0601503759398496,0.0150375939849624,0.0526315789473684,0.037593984962406,0.056390977443609,0.0526315789473684,0.0112781954887218,0.037593984962406,0.0639097744360902
"A2RV61",0.062962962962963,0.0444444444444444,0.0518518518518519,0.0333333333333333,0.0296296296296296,0.0814814814814815,0.0481481481481481,0.0481481481481481,0.0111111111111111,0.0518518518518519,0.148148148148148,0.0518518518518519,0.0185185185185185,0.0555555555555556,0.037037037037037,0.062962962962963,0.0555555555555556,0.0037037037037037,0.0259259259259259,0.0777777777777778
"Q55AR6",0.064638783269962,0.0456273764258555,0.0874524714828897,0.0532319391634981,0.00760456273764259,0.064638783269962,0.0228136882129278,0.0532319391634981,0.00380228136882129,0.0836501901140684,0.11787072243346,0.0722433460076046,0.0190114068441065,0.0532319391634981,0.0304182509505703,0.0836501901140684,0.0380228136882129,0.00380228136882129,0.0304182509505703,0.064638783269962
"Q6DN14",0.0408163265306122,0.0646258503401361,0.054421768707483,0.0748299319727891,0.0136054421768707,0.0680272108843537,0.0442176870748299,0.0510204081632653,0.0204081632653061,0.0612244897959184,0.108843537414966,0.0918367346938776,0.0136054421768707,0.0442176870748299,0.0306122448979592,0.0510204081632653,0.0408163265306122,0.0136054421768707,0.0306122448979592,0.0816326530612245
"Q8NBV8",0.0779220779220779,0.0909090909090909,0.0173160173160173,0.0346320346320346,0.0173160173160173,0.0562770562770563,0.0562770562770563,0.0606060606060606,0.038961038961039,0.012987012987013,0.125541125541126,0.0346320346320346,0.012987012987013,0.0432900432900433,0.0865800865800866,0.0346320346320346,0.0606060606060606,0.0173160173160173,0.0216450216450216,0.0995670995670996
"Q8L706",0.031496062992126,0.0393700787401575,0.047244094488189,0.0748031496062992,0.0118110236220472,0.0748031496062992,0.0354330708661417,0.0551181102362205,0.0236220472440945,0.0590551181102362,0.110236220472441,0.0905511811023622,0.0236220472440945,0.0275590551181102,0.0354330708661417,0.0551181102362205,0.047244094488189,0.0236220472440945,0.031496062992126,0.102362204724409
"A0JJX5",0.0511811023622047,0.0393700787401575,0.0354330708661417,0.078740157480315,0.0078740157480315,0.062992125984252,0.0354330708661417,0.0590551181102362,0.0196850393700787,0.0433070866141732,0.122047244094488,0.106299212598425,0.0118110236220472,0.0393700787401575,0.0393700787401575,0.0433070866141732,0.0590551181102362,0.0236220472440945,0.0078740157480315,0.114173228346457
"Q54K32",0.0398406374501992,0.0398406374501992,0.047808764940239,0.0358565737051793,0.00796812749003984,0.0836653386454183,0.0557768924302789,0.047808764940239,0.0119521912350598,0.107569721115538,0.123505976095618,0.0637450199203187,0.0199203187250996,0.047808764940239,0.0398406374501992,0.0597609561752988,0.047808764940239,0.00796812749003984,0.0557768924302789,0.0557768924302789
"A4IJ05",0.0350877192982456,0.0570175438596491,0.0570175438596491,0.0482456140350877,0.0175438596491228,0.0614035087719298,0.0482456140350877,0.0570175438596491,0.0175438596491228,0.0657894736842105,0.087719298245614,0.0745614035087719,0.0175438596491228,0.0482456140350877,0.0482456140350877,0.0789473684210526,0.0482456140350877,0.0131578947368421,0.0307017543859649,0.087719298245614
"Q62807",0.0350877192982456,0.0570175438596491,0.0394736842105263,0.0482456140350877,0.0175438596491228,0.0614035087719298,0.043859649122807,0.0570175438596491,0.0263157894736842,0.0570175438596491,0.0964912280701754,0.0789473684210526,0.0043859649122807,0.0570175438596491,0.0526315789473684,0.0789473684210526,0.0526315789473684,0.0131578947368421,0.0219298245614035,0.100877192982456
"Q920M7",0.0350877192982456,0.0570175438596491,0.0394736842105263,0.0482456140350877,0.0175438596491228,0.0614035087719298,0.043859649122807,0.0570175438596491,0.0263157894736842,0.0570175438596491,0.0964912280701754,0.0789473684210526,0.0043859649122807,0.0570175438596491,0.0526315789473684,0.0789473684210526,0.0526315789473684,0.0131578947368421,0.0219298245614035,0.100877192982456
"Q9BSW7",0.0307017543859649,0.0570175438596491,0.0394736842105263,0.0482456140350877,0.0175438596491228,0.0614035087719298,0.043859649122807,0.0570175438596491,0.0263157894736842,0.0526315789473684,0.0964912280701754,0.0789473684210526,0.0043859649122807,0.0570175438596491,0.0526315789473684,0.0833333333333333,0.0526315789473684,0.0131578947368421,0.0219298245614035,0.105263157894737
"Q5R8Q5",0.0307017543859649,0.0570175438596491,0.0394736842105263,0.0482456140350877,0.0175438596491228,0.0614035087719298,0.043859649122807,0.0570175438596491,0.0263157894736842,0.0526315789473684,0.0964912280701754,0.0789473684210526,0.0043859649122807,0.0570175438596491,0.0526315789473684,0.0833333333333333,0.0526315789473684,0.0131578947368421,0.0219298245614035,0.105263157894737
"Q3UQ44",0.049469964664311,0.03886925795053,0.0565371024734982,0.0459363957597173,0.00353356890459364,0.0918727915194346,0.0459363957597173,0.0459363957597173,0.0106007067137809,0.0671378091872792,0.11660777385159,0.106007067137809,0.0176678445229682,0.0353356890459364,0.03886925795053,0.0636042402826855,0.0530035335689046,0,0.0424028268551237,0.0706713780918728
"Q8TDW5",0.027027027027027,0.0405405405405405,0.0765765765765766,0.0540540540540541,0.00900900900900901,0.0630630630630631,0.0315315315315315,0.0630630630630631,0.027027027027027,0.0585585585585586,0.0855855855855856,0.0900900900900901,0.00900900900900901,0.0585585585585586,0.045045045045045,0.0675675675675676,0.0720720720720721,0.027027027027027,0.0315315315315315,0.0630630630630631
"Q13576",0.0434782608695652,0.0434782608695652,0.0666666666666667,0.0521739130434783,0.00289855072463768,0.0869565217391304,0.0463768115942029,0.0405797101449275,0.0115942028985507,0.0666666666666667,0.139130434782609,0.0985507246376812,0.0202898550724638,0.0318840579710145,0.0347826086956522,0.0579710144927536,0.0463768115942029,0,0.0376811594202899,0.072463768115942
"P46940",0.065843621399177,0.0534979423868313,0.0534979423868313,0.0617283950617284,0,0.0452674897119342,0.0493827160493827,0.0329218106995885,0.0164609053497942,0.0864197530864197,0.119341563786008,0.0905349794238683,0.0329218106995885,0.0534979423868313,0.0329218106995885,0.0699588477366255,0.037037037037037,0,0.0411522633744856,0.0576131687242798
"Q9JKF1",0.0555555555555556,0.0490196078431373,0.0588235294117647,0.065359477124183,0,0.0522875816993464,0.0555555555555556,0.0359477124183007,0.0163398692810458,0.0882352941176471,0.117647058823529,0.101307189542484,0.0457516339869281,0.042483660130719,0.0261437908496732,0.0620915032679739,0.0392156862745098,0,0.0326797385620915,0.0555555555555556
"P41885",0.036036036036036,0.0495495495495495,0.0585585585585586,0.0720720720720721,0.00900900900900901,0.0720720720720721,0.0405405405405405,0.0540540540540541,0.0225225225225225,0.0495495495495495,0.108108108108108,0.126126126126126,0.0225225225225225,0.036036036036036,0.036036036036036,0.0585585585585586,0.0585585585585586,0.0135135135135135,0.027027027027027,0.0495495495495495
"Q80T23",0.045045045045045,0.0405405405405405,0.0720720720720721,0.0540540540540541,0.0135135135135135,0.0630630630630631,0.0225225225225225,0.0630630630630631,0.018018018018018,0.0540540540540541,0.0765765765765766,0.0945945945945946,0.0045045045045045,0.0630630630630631,0.036036036036036,0.0720720720720721,0.0765765765765766,0.027027027027027,0.0405405405405405,0.0630630630630631
"Q99N80",0.0524017467248908,0.0960698689956332,0.0262008733624454,0.0436681222707424,0.0131004366812227,0.0524017467248908,0.0567685589519651,0.074235807860262,0.0218340611353712,0.0174672489082969,0.122270742358079,0.0393013100436681,0.00873362445414847,0.0218340611353712,0.0698689956331878,0.11353711790393,0.0436681222707424,0.0305676855895196,0.0262008733624454,0.0698689956331878
"Q812E4",0.0495495495495495,0.0405405405405405,0.0720720720720721,0.0540540540540541,0.0135135135135135,0.0630630630630631,0.0315315315315315,0.0675675675675676,0.0225225225225225,0.0720720720720721,0.0765765765765766,0.0855855855855856,0,0.0585585585585586,0.0315315315315315,0.0720720720720721,0.0630630630630631,0.027027027027027,0.036036036036036,0.0630630630630631
"P51813",0.0495049504950495,0.0544554455445545,0.0445544554455446,0.0297029702970297,0.0247524752475248,0.0643564356435644,0.0544554455445545,0.0396039603960396,0.0198019801980198,0.0346534653465347,0.0940594059405941,0.113861386138614,0.0198019801980198,0.0297029702970297,0.0594059405940594,0.099009900990099,0.0495049504950495,0.0099009900990099,0.0495049504950495,0.0594059405940594
"Q6DN12",0.0361842105263158,0.0394736842105263,0.0427631578947368,0.0789473684210526,0.0296052631578947,0.0493421052631579,0.0427631578947368,0.0559210526315789,0.0131578947368421,0.0493421052631579,0.154605263157895,0.0921052631578947,0.0197368421052632,0.0296052631578947,0.0328947368421053,0.0723684210526316,0.0460526315789474,0.0131578947368421,0.0230263157894737,0.0789473684210526
"Q5RJH2",0.0273972602739726,0.0479452054794521,0.0445205479452055,0.0719178082191781,0.023972602739726,0.0616438356164384,0.0513698630136986,0.0547945205479452,0.0136986301369863,0.0582191780821918,0.14041095890411,0.089041095890411,0.0205479452054795,0.0308219178082192,0.0342465753424658,0.0719178082191781,0.0445205479452055,0.0136986301369863,0.023972602739726,0.0753424657534247
"P33277",0.0508849557522124,0.0530973451327434,0.0442477876106195,0.0619469026548673,0.0110619469026549,0.0685840707964602,0.0464601769911504,0.0243362831858407,0.0221238938053097,0.0663716814159292,0.176991150442478,0.0442477876106195,0.0199115044247788,0.0376106194690266,0.0464601769911504,0.079646017699115,0.0553097345132743,0.00442477876106195,0.0331858407079646,0.0530973451327434
"P97504",0.0578947368421053,0.0526315789473684,0.0210526315789474,0.0315789473684211,0.0315789473684211,0.068421052631579,0.0526315789473684,0.0421052631578947,0.0210526315789474,0.0578947368421053,0.105263157894737,0.126315789473684,0.0210526315789474,0.0315789473684211,0.0526315789473684,0.0947368421052632,0.0263157894736842,0.0105263157894737,0.0526315789473684,0.0421052631578947
"Q9BQS2",0.0349344978165939,0.0698689956331878,0.0305676855895196,0.0436681222707424,0.0131004366812227,0.0698689956331878,0.0655021834061135,0.0436681222707424,0.0262008733624454,0.0218340611353712,0.126637554585153,0.0655021834061135,0.0174672489082969,0.0524017467248908,0.0393013100436681,0.0786026200873362,0.0524017467248908,0.00873362445414847,0.0349344978165939,0.104803493449782
"Q9SKR2",0.0202429149797571,0.0566801619433198,0.048582995951417,0.0404858299595142,0,0.109311740890688,0.0202429149797571,0.0526315789473684,0.0404858299595142,0.0404858299595142,0.0809716599190283,0.125506072874494,0.0283400809716599,0.0404858299595142,0.0688259109311741,0.0323886639676113,0.0404858299595142,0.0161943319838057,0.0242914979757085,0.11336032388664
"Q86YQ8",0.0347222222222222,0.0555555555555556,0.0555555555555556,0.0798611111111111,0.0277777777777778,0.0555555555555556,0.03125,0.0659722222222222,0.00694444444444444,0.0520833333333333,0.0798611111111111,0.0763888888888889,0.00347222222222222,0.0798611111111111,0.0347222222222222,0.0694444444444444,0.0659722222222222,0.0104166666666667,0.0347222222222222,0.0798611111111111
"Q3TZZ7",0.0452674897119342,0.0493827160493827,0.0576131687242798,0.0864197530864197,0.00411522633744856,0.0905349794238683,0.0576131687242798,0.0411522633744856,0.0246913580246914,0.0699588477366255,0.123456790123457,0.0699588477366255,0.0164609053497942,0.037037037037037,0.0534979423868313,0.0740740740740741,0.0205761316872428,0.0123456790123457,0.0164609053497942,0.0493827160493827
"Q86VI3",0.113207547169811,0.0566037735849057,0.0235849056603774,0.0518867924528302,0.00471698113207547,0.0566037735849057,0.0660377358490566,0.0471698113207547,0.0330188679245283,0.0377358490566038,0.127358490566038,0.0566037735849057,0.0141509433962264,0.0424528301886792,0.0424528301886792,0.0330188679245283,0.0424528301886792,0,0.0377358490566038,0.113207547169811
"Q3ZBA3",0.0502283105022831,0.0730593607305936,0.0136986301369863,0.0319634703196347,0.0365296803652968,0.0684931506849315,0.0365296803652968,0.0639269406392694,0.0228310502283105,0.0502283105022831,0.0821917808219178,0.0684931506849315,0.0091324200913242,0.0410958904109589,0.0867579908675799,0.123287671232877,0.0684931506849315,0.0182648401826484,0.0182648401826484,0.0365296803652968
"A1ZBD6",0.0515463917525773,0.0549828178694158,0.0309278350515464,0.0790378006872852,0.00687285223367698,0.0687285223367698,0.0446735395189003,0.0549828178694158,0.0343642611683849,0.0481099656357388,0.134020618556701,0.0824742268041237,0.013745704467354,0.0549828178694158,0.0309278350515464,0.0618556701030928,0.0446735395189003,0.0240549828178694,0.0171821305841924,0.0618556701030928
"Q9R0N6",0.0689655172413793,0.0689655172413793,0.0172413793103448,0.0258620689655172,0.0129310344827586,0.0689655172413793,0.0689655172413793,0.0689655172413793,0.021551724137931,0.0129310344827586,0.142241379310345,0.0431034482758621,0.0172413793103448,0.0344827586206897,0.0689655172413793,0.0775862068965517,0.0474137931034483,0.021551724137931,0.021551724137931,0.0905172413793103
"Q7XA06",0.0210084033613445,0.0672268907563025,0.0588235294117647,0.0588235294117647,0,0.0840336134453782,0.0294117647058824,0.0672268907563025,0.0294117647058824,0.0630252100840336,0.109243697478992,0.121848739495798,0.0168067226890756,0.0336134453781513,0.0420168067226891,0.046218487394958,0.0420168067226891,0.0168067226890756,0.0168067226890756,0.0756302521008403
"Q1RLL3",0.04375,0.046875,0.053125,0.084375,0.01875,0.046875,0.034375,0.0625,0.00625,0.0375,0.090625,0.071875,0.015625,0.075,0.04375,0.078125,0.06875,0.009375,0.0375,0.075
"Q55A55",0.0470588235294118,0.0323529411764706,0.0676470588235294,0.0676470588235294,0.0147058823529412,0.0676470588235294,0.0352941176470588,0.0529411764705882,0.0176470588235294,0.105882352941176,0.0852941176470588,0.0941176470588235,0.0235294117647059,0.0323529411764706,0.05,0.0441176470588235,0.0588235294117647,0.0117647058823529,0.0205882352941176,0.0705882352941176
"Q7ZWU7",0.040650406504065,0.032520325203252,0.0609756097560976,0.0813008130081301,0,0.0894308943089431,0.0487804878048781,0.0447154471544715,0.032520325203252,0.0447154471544715,0.121951219512195,0.0813008130081301,0.0121951219512195,0.040650406504065,0.040650406504065,0.0731707317073171,0.032520325203252,0.016260162601626,0.0203252032520325,0.0853658536585366
"B6ETT4",0.0119047619047619,0.0436507936507936,0.0436507936507936,0.0595238095238095,0,0.0992063492063492,0.0317460317460317,0.0595238095238095,0.0277777777777778,0.0555555555555556,0.115079365079365,0.119047619047619,0.0198412698412698,0.0158730158730159,0.0674603174603175,0.0555555555555556,0.0357142857142857,0.0158730158730159,0.0238095238095238,0.0992063492063492
"A0FGR8",0.0334728033472803,0.0460251046025105,0.0585774058577406,0.0836820083682008,0.00418410041841004,0.0920502092050209,0.0585774058577406,0.0460251046025105,0.0251046025104603,0.0669456066945607,0.117154811715481,0.0794979079497908,0.0167364016736402,0.0376569037656904,0.0460251046025105,0.0711297071129707,0.0251046025104603,0.0125523012552301,0.0167364016736402,0.0627615062761506
"Q920N7",0.0575221238938053,0.0619469026548673,0.0398230088495575,0.0575221238938053,0.00442477876106195,0.0663716814159292,0.0309734513274336,0.0530973451327434,0.0176991150442478,0.0398230088495575,0.106194690265487,0.0619469026548673,0.0265486725663717,0.0486725663716814,0.0398230088495575,0.0884955752212389,0.0486725663716814,0.0176991150442478,0.0176991150442478,0.115044247787611
"Q9DC53",0.0384615384615385,0.0559440559440559,0.0594405594405594,0.0804195804195804,0.027972027972028,0.0524475524475524,0.0314685314685315,0.0699300699300699,0.00699300699300699,0.0524475524475524,0.0804195804195804,0.0769230769230769,0.0034965034965035,0.0769230769230769,0.034965034965035,0.0664335664335664,0.0664335664335664,0.00699300699300699,0.0314685314685315,0.0804195804195804
"Q5BJS7",0.04375,0.046875,0.053125,0.084375,0.01875,0.046875,0.034375,0.065625,0.00625,0.0375,0.090625,0.071875,0.015625,0.075,0.04375,0.075,0.06875,0.009375,0.0375,0.075
"P97610",0.0575221238938053,0.0619469026548673,0.0398230088495575,0.0619469026548673,0.00442477876106195,0.0619469026548673,0.0309734513274336,0.0530973451327434,0.0176991150442478,0.0398230088495575,0.106194690265487,0.0619469026548673,0.0265486725663717,0.0486725663716814,0.0398230088495575,0.0884955752212389,0.0486725663716814,0.0176991150442478,0.0176991150442478,0.115044247787611
"Q9ZVT9",0.0585241730279898,0.0381679389312977,0.0407124681933842,0.0763358778625954,0.0127226463104326,0.0661577608142494,0.0508905852417303,0.0534351145038168,0,0.0305343511450382,0.104325699745547,0.0687022900763359,0.0127226463104326,0.0458015267175573,0.0534351145038168,0.134860050890585,0.0458015267175573,0.00254452926208651,0.0229007633587786,0.0814249363867685
"Q8IYJ1",0.04375,0.046875,0.053125,0.084375,0.01875,0.046875,0.03125,0.065625,0.00625,0.0375,0.09375,0.075,0.015625,0.075,0.0375,0.075,0.06875,0.009375,0.0375,0.078125
"Q8IV01",0.0675105485232067,0.0632911392405063,0.0464135021097046,0.0632911392405063,0.00421940928270042,0.0632911392405063,0.029535864978903,0.0464135021097046,0.0126582278481013,0.0421940928270042,0.0970464135021097,0.0590717299578059,0.0337552742616034,0.0464135021097046,0.0337552742616034,0.10126582278481,0.0464135021097046,0.0168776371308017,0.0210970464135021,0.105485232067511
"P42680",0.0471204188481675,0.0523560209424084,0.0523560209424084,0.0471204188481675,0.0209424083769634,0.104712041884817,0.0418848167539267,0.031413612565445,0.0157068062827225,0.0680628272251309,0.0785340314136126,0.115183246073298,0.0157068062827225,0.0366492146596859,0.0732984293193717,0.0523560209424084,0.0418848167539267,0.0104712041884817,0.0471204188481675,0.0471204188481675
"Q9HCH3",0.0347222222222222,0.0416666666666667,0.0590277777777778,0.0798611111111111,0.0277777777777778,0.0555555555555556,0.0277777777777778,0.0659722222222222,0.00694444444444444,0.0451388888888889,0.0729166666666667,0.0798611111111111,0.0173611111111111,0.0798611111111111,0.0347222222222222,0.0763888888888889,0.0729166666666667,0.00694444444444444,0.0347222222222222,0.0798611111111111
